canonical_id,question_number,section,marks,question_type,subject_discipline,has_or_choice,has_figure_or_table,papers_appeared_count,years_appeared,question_text,or_question_text
CBSE_SCI_2023_Q31_3111Science,31,C,3,Short Answer (3 Marks),General Science,False,False,1,2023,"Give reasons for the following :
- (a) Danger signals installed at airports and at the top of tall buildings are of red colour.
- (b) The sky appears dark to the passengers flying at very high altitudes. (c) The path of a beam of light passing through a colloidal solution is visible.",
CBSE_SCI_2023_Q32_3111Science,32,C,3,Short Answer (3 Marks),Physics,False,True,1,2023,"(a) (i) State the rule used to find the force acting on a current carrying conductor placed in a magnetic field.
- 3
- (ii) Given below are three diagrams showing entry of an electron in a magnetic field. Identify the case in which the force will be (1) maximum and (2) minimum respectively. Give reason for
- your answer.
- Electron Electron Magnetic Magnetic ———* Electron Magnetic field field field
- = a ———————_—_—__> (i) (i) (a1) OR
- (b) GG) Draw the pattern of magnetic field lines of (1) acurrent carrying solenoid (2) a bar magnet
- 3
- (ii) List two distinguishing features between the two fields.",
CBSE_SCI_2023_Q33_3111Science,33,C,3,Short Answer (3 Marks),Biology,False,False,1,2023,"(a) (i) Why does a kitchen garden called an artificial ecosystem while a forest is considered to be a natural ecosystem ?
- 3
- (ii) While designing an artificial ecosystem at home, write any two things to be kept in mind to convert it into a sel ~~f-~~ sustaining system. Give reason to justify your answer. OR
- (b) () Construct a food chain of four trophic levels comprising the following : 3 Hawk, snake, plants, rat.
- (ii) 20,000 J of energy was transferred by the producers to the organism of second trophic level. Calculate the amount of energy that will be transferred by organisms of the third trophic level to the organisms of the fourth trophic level.
- 31/1/1
- = 23
# =
#### qs ~~-—~~ ¥a TH GEM 34 4 36 Gs TRIE |",
CBSE_SCI_2023_Q34_3111Science,34,D,5,Long Answer (5 Marks),General Science,False,False,1,2023,"(a) lg Age red aiftey ‘A’ Ucchletetl At arora Noh ar athe | | Atte ‘A’ SI Ug ARR srt UY 443 K wT fear ora 2 a sivas Fe 28 u HT araga aifire Barat 2 | afte °B’ fea At safeafe A sedi & ww aie % TH ERI ATH elsglHred ‘C’ FH uftafeta St strate |
###### 5
G@ A, BARC aétyear she |
- Gi) ABBA oad al aim & fae carat atten feafan |
- (ii) Fat ela Sa Altes C or cea fear sree ?
- (Gv) Bgshrttert sifttera or ts sitenfites sraqrart fear |
- (v) alfre A fl alfeas & arfttfrat ent aaa ariel seate at as fear |
###### Stra
(b) @) she él aera 4 defe oer are OT HH Se SAAT SNTIST | 5
Gi) @ aaeatert X RY Geet vets 4 10 mL Sek Wa Ah | weal “Xa aga & aia abt pe ge frergu da wesaclt “VY F sania (few) & Bie hl He se frengse | ct weathers HT TSR GAS aH fee |
- (1) fea aeeact F sites art att Ste aT 7
- (2) fea qeaaelt 4 edi Ser ora vere saat 2 ik at?
###### mo 24 te
eSOba
5
###### SECTION ~~-~~ D
###### Q. No. 34 to 36 are long answer questions.",
CBSE_SCI_2023_Q34_3111Science,34,D,5,Long Answer (5 Marks),Chemistry,False,True,1,2023,"(a) Asaturated organic compound ‘A’ belongs to the homologous series of alcohols.
On heating ‘A’ with concentrated sulphuric acid at 443 K, it forms an unsaturated compound ‘B’ with molecular mass 28 u.
The compound ‘B’ on addition of one mole of hydrogen in the presence of Nickel, changes to a saturated hydrocarbon ‘C’.
- (i) Identify A, B and C.
- ai) Write the chemical equations showing the conversion of A into B.
- (ii) What happens when compound C undergoes combustion ?
- (iv) State one industrial application of hydrogenation reaction.
- (v) Name the products formed when compound A reacts with sodium.
###### OR
- (b) (i) With the help of diagram, show the formation of micelles, when soap is applied on oily dirt.
- 5
- Gi) Take two test tubes X and Y with 10 mL of hard water in each. In test tube ‘X’, add few drops of soap solution and in test tube ‘Y add a few drops of detergent solution. Shake both the test tubes for the same period.
- (1) In which test tube the formation of foam will be more ? Why ?
- (2) In which test tube is a curdy solid formed ? Why ?
=a 25 te
###### P.T.O.
<!-- Start of picture text -->
aOka<br><!-- End of picture text -->
# aOka",
CBSE_SCI_2023_Q35_3111Science,35,D,5,Long Answer (5 Marks),General Science,False,False,1,2023,"(a) fet svafert geo aa ant ar aa fees at aaa 4 year | a afeifera ae elt |
(bd) ~~-T~~ OITT sik ~~W~~ aT Ste faster Aire | Ter ch feegi ct wecat HY Eel FATS |
(c) feat asad ves & ava Shoes SI SVS HT AT SITS ?",
CBSE_SCI_2023_Q36_3111Science,36,D,5,Long Answer (5 Marks),General Science,False,False,1,2023,"(a) fret faa seat & arftrenan araa ct & fore 880 W at a a Sal sae aici 2 aT 330 W al & S 3a SH Sa ale & a aaa Al ax Freres @ | ale fereqa ala HY
aleeat 220 V @, a Stat eneont F ferere mre cer setter often fera Aire |
- 5
- 5
- (b) faa ar apr area sara feed Had & 7
- (c) wa fret vite 6 ale oT pe aaa & fore vated act @, dt sera Sa & few SAS ATA UATE |
### we ~~-~~ =S
TWA GAT 37 A 39 Ta sTenha Ares snentta wea S, Fras 2 a 3 ag saa | SAHA Ue SO-UM A Ait aa Taras feat ATF |",
CBSE_SCI_2023_Q37_3111Science,37,E,4,Case-Based / Source-Based (4 Marks),General Science,False,True,1,2023,"wT al age stadion 8 Sar He Ag H Haass Sarl S | TGS H tieassl HT vepfa aaa: AAS Sl @, WT HS Mgt H siteass aha aeax ~~-a~~ rey sirefla aren ff anid & | faftra agai At atedis & are arfifearsficra fra att 2 | pe OTe Siedis & ae set dat S afta Het S Saks pe aly sritrfevar aSt Het | (a) HT Sa 2 ae BIR Hl ay A a fer oe @ 2? (ST oT Tae eter atta |)
(b) Ho Mast & aleaset Hi sae At oh A aa war srean se 2 UH sere af) (c) Ar feu ne afin al yar Atha : (i) Na,O.+H,0g> Gi) Al,0,+2NaO0H> aT
31/1/1 = 26
- 1
2
5
<!-- Start of picture text -->
{0<br><!-- End of picture text -->",
CBSE_SCI_2023_Q35_3111Science,35,D,5,Long Answer (5 Marks),Biology,False,False,1,2023,"(a) Name the parts of a bisexual flower that are not directly involved in reproduction.
- (b) Differentiate between self pollination and cross pollination. List any two significance of pollination.
- (c) What is the fate of ovules and ovary after fertilization in a flower ?",
CBSE_SCI_2023_Q36_3111Science,36,D,5,Long Answer (5 Marks),Physics,False,False,1,2023,"(a) An electric iron consumes energy at a rate of 880 W when heating is at the maximum rate and 330 W when the heating is at the minimum. If the source voltage is 220 V, calculate the current and resistance in each case.
- 5
- (b) What is heating effect of electric current ?
- (c) Find an expression for the amount of heat produced when a current passes througha resistor for some time.
###### SECTION ~~-~~ E
- Q. No. 37 to 39 are case based/data based questions with 2 to 3 short sub ~~-p~~ arts. Internal choice is provided in one of these sub ~~-p~~ arts.",
CBSE_SCI_2023_Q37_3111Science,37,E,4,Case-Based / Source-Based (4 Marks),Chemistry,False,False,1,2023,"Almost all metals combine with oxygen to form metal oxides. Metal oxides are generally basic in nature. But some metal oxides show both basic as well as acidic behaviour. Different metals show different reactivities towards oxygen. Some react vigorously while some do not react at all.
- (a) What happens when copper is heated in air ? (Give the equation of the reaction involved).
- (b) Why are some metal oxides categorized as amphoteric ? Give one example.
- (c) Complete the following equations :
- 1
- 1 2
- (i) Na,O., + H,0y > Gi) Al,O,+2 NaOH >
###### OR
= 27 te
2
- (c) Ger a aledioe 4 cet SH ES WE Ne sera eT 2
- G) atime ar cera cio fear |
- Gi) aaa areft he pr aa fear |
- Gii) sate ft vepfa feRac | Gv) sa ite ft ase ferera va a ae feat arth 2",
CBSE_SCI_2023_Q38_3111Science,38,E,4,Case-Based / Source-Based (4 Marks),Chemistry,False,False,1,2023,"went At agmnia Ht Gls He & fee Huse 4 Het SS WS Hat & ate saw Hea fad wah sat a fara cant & Bret AF | Wa eA Tet SAK tet Shs ret et Hh Mea aT BSR SR FST Sel Het SH Melt SH MAY HUT HLT Tl Wav HE WL Be TVS TAT fp F, dala & wet 4 ater a a Stet ae He set Fae F dala & Gat wr ea ~~-~~ TeeTT UAT TA TH F, Sah Hear F AST Ht steph se GT se fertra Gator Hh oa ST (a) saath feral carn & attatts Hee SRI STIs Tart A Soa fepw Hex aie & feet ara St feorrateht carat cal fora |
1
- (b) sare att soe arnt & eta faster Bihar | 1 (c:) SR TEU a F, dala & asi A ore ay fata wats Hr staqura fefae | ga aftorra ot feet HITT | 2
###### AMAT
- (c) Ae BS HHT Ua arch Hex H He (V) BIR Yes Vag FH ale Feat H Heil (v) &H Sa SHU CM TA S | Tas SRG SNF, SNF, Foe Sales & VR SH area SIT: =D We art Ysa ae Me x Ys vst YS are HA (VV) (vv)
“a 28 =e
OR 0]
2
- (c) On burning Sulphur in oxygen a colourless gas is produced.
- (i) Write chemical equation for the reaction.
- (ii) Name the gas formed.
- (ii1) State the nature of the gas.
- (iv) What will be the action of this on a dry litmus paper ?",
CBSE_SCI_2023_Q38_3111Science,38,E,4,Case-Based / Source-Based (4 Marks),Biology,False,True,2,2023,"In order to trace the inheritance of traits Mendel crossed pea plants having one contrasting character or a pair of contrasting characters. When he crossed pea plants having round and yellow seeds with pea plants having wrinkled and green seeds, he observed that no plants with wrinkled and green seeds were obtained in the F, generation. When the F, generation pea plants were cross ~~-~~ bred by sel ~~f-~~ pollination, the F, generation had seeds with different combinations of shape and colour also.
- (a) Write any two pairs of contrasting characteristics of pea plant used by Mendel other than those mentioned above.
1
- (b) Differentiate between dominant and recessive traits.
- 1
- (c) State the ratio of the combinations observed in the seeds of F, generation (in the above case). What do you interpret from this result ?
- 2
###### OR
- (c) Given below is a cross between a pure violet flowered pea plant (V) and a pure white flowered pea plant (v). Diagrammatically explain what type of progeny is obtained in F, generation and F, generation : Pure violet flowered plant x Pure white flowered plant. (V V) (v v)
- 2
31/1/1 = 29
<!-- Start of picture text -->
a<br><!-- End of picture text -->
- a
- 39, fareh oraacr ain ah are ae wesfee gen ga woartes ye a gd A ain fe 1 aie ERT Werafta Tea cl UT SH Ua TS Aha HrSats We Srferw | Hrsats HY efi ~~t-e~~ fle arr ~~t-~~ hes Aifare ae cep fee STH) HSAS Te We ST UH TAH Hear farg We A Sl STE | we den ferg Ga HT Hreals WK GAT Micfera S, Ara Stace Gaur sr “Aer repay’ Ht Hed
@ |
<!-- Start of picture text -->
Fel Brea<br><!-- End of picture text -->
- (a) Hacer SIT St staat Al Ge TATST |
- (b) afe cin sik ger wine & ota At afl 15 cm 2, a cn A aa fen aa HIST |
- (c) feet sade cio & ya sik wine & sta fara fret farce & ct gra aA vfafacs & Tear cl aut & fore feoer srrve eifar |
- 1
- 1
2
###### Ta
- (c) 10 cm aes a ary fora feed staat et AT 100 cm a & fer 2 | ale farg ar ofafacs sei Lar WL aaa @ Gel fara fara z, a G@) dort wena atl ard ifaw, aa Gi) ordia fae aha & agar aaa are ofafers oor srada ara Atha |
- 2
31/1/1 — 30
OR 0]",
CBSE_SCI_2023_Q39_3111Science,39,E,4,Case-Based / Source-Based (4 Marks),Physics,False,True,1,2023,"Hold a concave mirror in your hand and direct its reflecting surface towards the sun. Direct the light reflected by the mirror on to a white card ~~-~~ board held close to the mirror. Move the card ~~-~~ board back and forth eradually until you find a bright, sharp spot of light on the board. This spot of light is the image of the sun on the sheet of paper; which is also termed as “Principal Focus” of the concave mirror.
Concave mirror axis SS. Principal Focus
- (a) List two applications of concave mirror.
- 1
- (b) If the distance between the mirror and the principal focus is 15 cm, find the radius of curvature of the mirror.
- 1
- (c) Draw a ray diagram to show the type of image formed when an object is placed between pole and focus of a concave mirror.
- 2
###### OR
- (c) An object 10 cm in size is placed at 100 cm in front of a concave mirror. If its image is formed at the same point where the object is located, find :
- 2
- (i) focal length of the mirror, and
- (ii) magnification of the image formed with sign as per Cartesian sign convention.
31/1/1 = 31
CO} as
<!-- Start of picture text -->
CO} as<br><!-- End of picture text -->
BUSAN
— 32",
CBSE_SCI_2023_Q01_3112Science,1,A,1,MCQ,Chemistry,False,True,1,2023,"Consider the structures of the three cyclic carbon compounds A, B and C<br>given below below and select the correct option from the following : 1<br>H H<br>woh H H<br>Ne ca<br>H H<br>(A) HONe Cc“Hy  ® yec C—H<br>H~C C<br>| | ~H C C<br>H \ H<br>© _< ) -_<br>C C—y<br>HH” \<br>H<br>(a) AandC are isomers of hexane andB is benzene.<br><!-- End of picture text -->",
CBSE_SCI_2023_Q01_3112Science,1,A,1,MCQ,Chemistry,False,True,1,2023,"Consider the structures of the three cyclic carbon compounds A, B and C given below below and select the correct option from the following :
- (b) Ais an isomer of hexane, B is benzene and C is an isomer of hexene.
- (c) Ais a saturated cyclic hydrocarbon and B and C are unsaturated cyclic hydrocarbons.
- (d) Ais cyclohexane and B and C are the isomers of benzene.
###### 31/1/2
— 5
1
<!-- Start of picture text -->
|es<br><!-- End of picture text -->",
CBSE_SCI_2023_Q02_3112Science,2,A,1,MCQ,General Science,False,False,1,2023,"freafefeada a orate ahr :
(a) NaHCO, (c:) Na,CO,.10H,O
- (b) Na,CO,.5H,O (d) NaOH",
CBSE_SCI_2023_Q03_3112Science,3,A,1,MCQ,Chemistry,False,True,1,2023,"GALI & adel Bl FAM FHI Hr Soa fear Set | fhe fea aT OTR HT A aT TT gach fre SatErH ~~Fei~~ eS ?
1
- (a) atataaetat
- (b) Sa TAH
- (c) wedta aieteHat
- (d) seat athirarsfiera
4, Are dae are 4 on fata facet & pH atk srl sepia (stecfta/amta) & ant 4 <u>Sa A TAS | Sa ANH Hr HA aT fener Tat S ?</u>
1
|fanea<br>|fac<br>|pHwua <br>ct<br>||pHwasacan | <br>|faaad<br>septa<br>|
|---|---|---|---|---|
|~~—@~~<br>|~~|were~~<br>|~~o~~<br><br>||~~w~~<br>|
|<br>~~|~~<br><br>|<br>~~Pewortetear~~<br>|~~|ten~~<br><br>|~~|~~<br>||
|<br><br>|<br><br><br>|<br><br><br>|||
|<br>~~-@~~|**~~we~~** <br>~~o~~<br>~~|~~|~~w~~<br> ~~mm ~~|~~|~~<br>~~e~~|~~ee~~<br>~~e~~|
|5.<br>MnO,+x|HCl—MnCl,+y|H,O+zCl,||1|
<!-- Start of picture text -->
SR Tare att cpl aaferd HH faut x, y WK z HA SH Ufa wa:<br>(a) 6,2,2 (b) 4,1,2<br>(c) 4,2,1 (d) 2,2,1<br>31/1/2 —— §<br><!-- End of picture text -->
aeTeTe =
<!-- Start of picture text -->
aeTeTe<br><!-- End of picture text -->",
CBSE_SCI_2023_Q02_3112Science,2,A,1,MCQ,Chemistry,False,False,1,2023,"Select washing soda from the following :
1
- (a) NaHCO, (b) Na,CO,.5H,O (c) Na,CO,.10H,O (d) NaOH",
CBSE_SCI_2023_Q03_3112Science,3,A,1,MCQ,Chemistry,False,False,1,2023,"Copper is used for making cooking utensils. Which of the following physical properties of copper is ~~NOT~~ responsible for the same ?
1
- (a) Malleability (b) High melting point
- (c) Thermal conductivity
- (d) High reactivity",
CBSE_SCI_2023_Q05_3112Science,5,A,1,MCQ,Chemistry,False,False,1,2023,"MnO, +x HCl— MnCl, + y H,O + z Cl,
1
In order to balance the above chemical equation, the values of x, y and z respectively are :
(a) 6,2,2 (b) 4,1,2 (c) 4,2,1 (d) 2,2,1 = 7 te P.T.O.",
CBSE_SCI_2023_Q06_3112Science,6,A,1,MCQ,General Science,False,True,1,2023,"dha wraiftres cpareen 4 yt at oh Seas HT HTT
1
<!-- Start of picture text -->
Ro<br><!-- End of picture text -->
- (a) sages ot outa fear 2 fired ase SSSTIFAISS HT AT YB SeqA SMT | (b) As alsce wr ele feats 2 fas cs STsaISS HT YT YT Seq SIT | (c) AS Asee Hl Sta @ ASH GS SIFHISS BIN ASSIS SISSIFHISS TA & | (d) AS algee or staaa @ fad Gs atigess BIN tien aac z |",
CBSE_SCI_2023_Q07_3112Science,7,A,1,MCQ,General Science,False,True,1,2023,"ae waif craen 4 gem ae a ae Tar an fm aiftfan A geqa tte oh fac ‘’ 4 varfed et oe foes “X’ geet aftrar at Sra 8 Stk fat UTS SI STAT | i \ x
- a Pare
- Are fear tar ae ferenes ST Sah Marr HY OFS cea S Sa WHS - X devas sesieass or wel facta 8 aa (a) attire a fenced atch area sresteags ta HS HMO ae Geral Sl Va S BK HS Baa & Wad less Hae Fat H HAT As VTS El Aa e |
1
—— 8
1
<!-- Start of picture text -->
aeote &<br><!-- End of picture text -->
<!-- Start of picture text -->",
CBSE_SCI_2023_Q06_3112Science,6,A,1,MCQ,Chemistry,False,True,1,2023,"The emission of brown fumes in the given experimental se t- up is due to<br>Brown W<br>fumes —W ie<br>QY BY<br>\ Lead nitrate<br>=<br>(a) thermal decomposition of lead nitrate which produces brown<br>of nitrogen nitrogen dioxide.<br>(b) thermal decomposition of lead nitrate which produces brown<br>of lead lead oxide.<br>(c) oxidation of lead nitrate forming lead oxide and nitrogen dioxide.<br>(d) oxidation of lead nitrate forming lead oxide and oxygen.<br>7. In the experimental setup given below, it is observed that on passing<br>gas produced in the reaction in the solution ‘X’ the solution ‘X’ first<br>milky and then colourless.<br>xX<br>Dilute<br>Hydrochloric Acid —<br>carbonate<br><!-- End of picture text -->
- (a) thermal decomposition of lead nitrate which produces brown fumes of nitrogen nitrogen dioxide.
- (b) thermal decomposition of lead nitrate which produces brown fumes of lead lead oxide.",
CBSE_SCI_2023_Q07_3112Science,7,A,1,MCQ,Chemistry,False,True,1,2023,"In the experimental setup given below, it is observed that on passing the gas produced in the reaction in the solution ‘X’ the solution ‘X’ first turns milky and then colourless.
1
The option that justifies the above stated observation is that ‘X’ is aqueous calcium hydroxide and
- (a) it turns milky due to carbon dioxide gas liberated in the reaction and after sometime it becomes colourless due to formation of calcium carbonate.
te
###### ke:
- (b) dicen areie st & Ho ae fac clear St Sal Se AR Hla SEstisags & aftr al vated ea a ae Wel dhe Ssh Hehe Gt VI @ A WA GorrieF |
- (c) lst SRSTAATSS Al Voted SH HRT ae farcry gferar St Hay S Gal sae TATA aK atte Ta varfed Se Wt Fe BfSas SISSM ratte 4 ukahia at Stat @ a et Uoraner& |
- (ad) aftfrar fect area siestieengs Ta hfeaan Sehr Arete GA h HR FA OM at citar ane ech @ aa Ho GAA ald Hlesay Hake Ga oh HRT facta VTS Sl Sa @, Allee Fe Ut F aortic B |",
